Order_ID,Order_Date,Product_ID,Warehouse_ID,Supplier_ID,Customer_City,Category,Product_Name,Quantity,Unit_Price,Revenue,Shipping_Cost,Delivery_Days,Order_Status,Payment_Method,Quantity outlier,Delivery date outliers
101897,09/07/2024,P0680,W04,S009,Ahmedabad,Furniture,Cabinet,1,2348,2348,367,3,Pending,Unknown,Normal,On Time
101898,11/19/2024,P0761,W05,S007,Vizag,Electronics,Laptop,14,4453,62342,216,10,Cancelled,Unknown,Normal,On Time
101899,10/26/2025,P0039,W02,S020,Pune,Electronics,Mouse,6,475,2850,286,6,Delivered,Unknown,Normal,On Time
101900,09/07/2024,P0031,W04,S020,Kolkata,Office Supplies,Stapler,13,1993,25909,60,10,Cancelled,Unknown,Normal,On Time
101901,12/31/2024,P0221,W01,S018,Bengaluru,Office Supplies,Stapler,4,2454,9816,462,1,Pending,Unknown,Normal,On Time
101902,6/25/2025,P0128,W01,S019,Bengaluru,Furniture,Chair,1,1842,1842,90,9,Shipped,Unknown,Normal,On Time
101903,06/02/2024,P0278,W03,S011,Hyderabad,Electronics,Laptop,12,2558,30696,412,8,Shipped,Unknown,Normal,On Time
101904,04/10/2024,P0517,W03,S006,Chennai,Electronics,Headphones,4,893,3572,324,3,Pending,Unknown,Normal,On Time
101905,08/11/2025,P0434,W05,S011,Hyderabad,Furniture,Cabinet,15,4524,67860,451,9,Cancelled,Unknown,Normal,On Time
101906,02/01/2024,P0523,W05,S005,Delhi,Furniture,Cabinet,17,1046,17782,395,6,Cancelled,Unknown,Normal,On Time
101907,12/15/2025,P0793,W02,S012,Pune,Office Supplies,Printer Paper,10,2579,25790,71,4,Shipped,Unknown,Normal,On Time
101908,10/05/2024,P0382,W05,S006,Ahmedabad,Furniture,Shelf,17,707,12019,309,3,Cancelled,Unknown,Normal,On Time
101909,12/04/2024,P0373,W05,S010,Mumbai,Furniture,Cabinet,4,4413,17652,279,3,Shipped,Unknown,Normal,On Time
101910,5/15/2025,P0121,W02,S011,Jaipur,Office Supplies,Printer Paper,19,3608,68552,286,5,Pending,Unknown,Normal,On Time
101911,06/05/2024,P0503,W02,S016,Delhi,Furniture,Shelf,8,444,3552,136,8,Delivered,Unknown,Normal,On Time
101912,01/08/2025,P0345,W05,S008,Mumbai,Furniture,Cabinet,7,2518,17626,468,6,Shipped,Unknown,Normal,On Time
101913,11/04/2025,P0496,W04,S014,Hyderabad,Furniture,Cabinet,12,2954,35448,475,6,Shipped,Unknown,Normal,On Time
101914,3/31/2024,P0380,W03,S016,Mumbai,Office Supplies,Notebook,18,3117,56106,438,1,Shipped,Unknown,Normal,On Time
101915,03/11/2024,P0685,W04,S002,Jaipur,Office Supplies,Printer Paper,6,4943,29658,283,10,Delivered,Unknown,Normal,On Time
101916,6/26/2024,P0045,W02,S013,Delhi,Office Supplies,Stapler,17,4675,79475,229,1,Pending,Unknown,Normal,On Time
101917,07/10/2025,P0574,W04,S017,Mumbai,Furniture,Chair,2,1755,3510,401,4,Delivered,Unknown,Normal,On Time
101918,10/06/2024,P0139,W01,S018,Kolkata,Electronics,Laptop,18,1930,34740,320,5,Shipped,Unknown,Normal,On Time
101919,9/20/2024,P0475,W05,S007,Kolkata,Electronics,Keyboard,17,1720,29240,200,3,Shipped,Unknown,Normal,On Time
101920,11/14/2024,P0398,W05,S015,Chennai,Office Supplies,Pen,16,3756,60096,258,4,Shipped,Unknown,Normal,On Time
101921,7/19/2024,P0630,W03,S001,Kolkata,Office Supplies,Notebook,10,2307,23070,246,10,Cancelled,Unknown,Normal,On Time
101922,5/22/2024,P0591,W02,S008,Delhi,Electronics,Monitor,19,4750,90250,339,7,Delivered,Unknown,Normal,On Time
101923,1/31/2025,P0692,W01,S007,Vizag,Office Supplies,Pen,9,4219,37971,120,3,Pending,Unknown,Normal,On Time
101924,11/29/2024,P0692,W04,S013,Kolkata,Office Supplies,Marker,16,4466,71456,217,8,Cancelled,Unknown,Normal,On Time
101925,9/18/2024,P0617,W03,S007,Ahmedabad,Office Supplies,Printer Paper,15,4800,72000,396,1,Pending,Unknown,Normal,On Time
101926,3/30/2024,P0702,W05,S014,Bengaluru,Furniture,Desk,6,3211,19266,260,2,Cancelled,Unknown,Normal,On Time
101927,1/23/2024,P0349,W04,S012,Vizag,Furniture,Cabinet,15,3220,48300,120,1,Delivered,Unknown,Normal,On Time
101928,03/09/2025,P0421,W02,S006,Jaipur,Office Supplies,Notebook,8,4683,37464,213,1,Pending,Unknown,Normal,On Time
101929,05/09/2024,P0618,W01,S017,Ahmedabad,Furniture,Shelf,2,1255,2510,156,4,Delivered,Unknown,Normal,On Time
101930,04/07/2024,P0116,W03,S007,Bengaluru,Furniture,Cabinet,15,2620,39300,347,7,Pending,Unknown,Normal,On Time
101931,5/23/2024,P0112,W04,S018,Mumbai,Furniture,Shelf,7,251,1757,371,8,Delivered,Unknown,Normal,On Time
101932,10/15/2024,P0255,W01,S006,Hyderabad,Office Supplies,Marker,10,1847,18470,471,8,Pending,Unknown,Normal,On Time
101933,04/09/2025,P0334,W03,S011,Mumbai,Furniture,Table,14,554,7756,139,4,Cancelled,Unknown,Normal,On Time
101934,12/30/2024,P0767,W04,S018,Pune,Electronics,Monitor,15,643,9645,395,4,Pending,Unknown,Normal,On Time
101935,07/03/2024,P0247,W03,S007,Ahmedabad,Furniture,Chair,14,2814,39396,286,2,Delivered,Unknown,Normal,On Time
101936,07/11/2024,P0149,W01,S017,Mumbai,Office Supplies,Pen,8,3235,25880,189,9,Shipped,Unknown,Normal,On Time
101937,11/07/2024,P0071,W01,S011,Jaipur,Electronics,Laptop,5,3443,17215,399,5,Cancelled,Unknown,Normal,On Time
101938,8/31/2024,P0007,W03,S016,Hyderabad,Office Supplies,Printer Paper,18,2789,50202,100,1,Cancelled,Unknown,Normal,On Time
101939,04/08/2024,P0474,W01,S009,Ahmedabad,Office Supplies,Printer Paper,10,633,6330,51,10,Cancelled,Unknown,Normal,On Time
101940,04/09/2025,P0388,W05,S015,Vizag,Furniture,Chair,4,2993,11972,410,10,Shipped,Unknown,Normal,On Time
101941,8/26/2025,P0086,W04,S020,Pune,Furniture,Chair,12,4243,50916,428,4,Delivered,Unknown,Normal,On Time
101942,11/03/2024,P0045,W04,S012,Jaipur,Office Supplies,Pen,8,803,6424,299,10,Shipped,Unknown,Normal,On Time
101943,9/24/2024,P0402,W02,S001,Kolkata,Office Supplies,Printer Paper,12,2936,35232,342,4,Shipped,Unknown,Normal,On Time
101944,03/07/2024,P0125,W05,S014,Kolkata,Furniture,Shelf,11,1693,18623,280,2,Pending,Unknown,Normal,On Time
101945,7/20/2024,P0140,W04,S013,Delhi,Office Supplies,Notebook,4,2004,8016,273,1,Delivered,Unknown,Normal,On Time
101946,06/02/2025,P0133,W01,S004,Jaipur,Office Supplies,Pen,17,4491,76347,286,8,Delivered,Unknown,Normal,On Time
101947,12/03/2025,P0115,W05,S006,Pune,Office Supplies,Printer Paper,14,3486,48804,206,7,Cancelled,Unknown,Normal,On Time
101948,4/23/2025,P0765,W03,S017,Mumbai,Electronics,Laptop,12,1184,14208,154,6,Pending,Unknown,Normal,On Time
101949,1/17/2025,P0629,W05,S011,Chennai,Furniture,Table,7,1188,8316,332,3,Cancelled,Unknown,Normal,On Time
101950,03/04/2024,P0714,W04,S009,Mumbai,Office Supplies,Stapler,10,2126,21260,240,7,Pending,Unknown,Normal,On Time
101951,3/19/2024,P0252,W05,S016,Hyderabad,Furniture,Shelf,4,4221,16884,107,10,Pending,Unknown,Normal,On Time
101952,2/24/2024,P0140,W05,S009,Pune,Office Supplies,Pen,2,3422,6844,321,3,Pending,Unknown,Normal,On Time
101953,6/18/2024,P0131,W02,S019,Pune,Office Supplies,Marker,9,1214,10926,108,3,Pending,Unknown,Normal,On Time
101954,10/25/2025,P0057,W03,S011,Ahmedabad,Electronics,Laptop,15,4383,65745,270,6,Cancelled,Unknown,Normal,On Time
101955,12/13/2025,P0079,W01,S011,Pune,Furniture,Table,16,4808,76928,90,8,Cancelled,Unknown,Normal,On Time
101956,03/03/2025,P0191,W05,S009,Pune,Furniture,Cabinet,2,1352,2704,285,3,Pending,Unknown,Normal,On Time
101957,10/20/2025,P0280,W03,S004,Chennai,Electronics,Mouse,19,4589,87191,243,8,Shipped,Unknown,Normal,On Time
101958,3/13/2024,P0518,W05,S020,Mumbai,Electronics,Laptop,1,4187,4187,449,10,Pending,Unknown,Normal,On Time
101959,3/20/2024,P0104,W01,S011,Chennai,Furniture,Shelf,20,1954,39080,129,10,Cancelled,Unknown,Normal,On Time
101960,12/08/2024,P0332,W03,S014,Bengaluru,Office Supplies,Marker,2,2654,5308,284,6,Shipped,Unknown,Normal,On Time
101961,3/31/2025,P0253,W03,S008,Mumbai,Electronics,Laptop,6,2088,12528,224,5,Pending,Unknown,Normal,On Time
101962,3/19/2024,P0053,W04,S019,Hyderabad,Furniture,Table,13,2989,38857,476,5,Delivered,Unknown,Normal,On Time
101963,12/12/2024,P0409,W01,S013,Bengaluru,Furniture,Chair,13,1293,16809,88,5,Delivered,Unknown,Normal,On Time
101964,1/13/2024,P0144,W05,S011,Hyderabad,Office Supplies,Notebook,20,2273,45460,390,2,Pending,Unknown,Normal,On Time
101965,11/07/2024,P0607,W02,S006,Jaipur,Office Supplies,Notebook,11,2817,30987,332,2,Shipped,Unknown,Normal,On Time
101966,06/09/2025,P0371,W04,S019,Mumbai,Electronics,Headphones,4,1040,4160,383,5,Cancelled,Unknown,Normal,On Time
101967,9/26/2025,P0519,W03,S010,Chennai,Office Supplies,Pen,19,1579,30001,261,6,Delivered,Unknown,Normal,On Time
101968,4/13/2025,P0685,W03,S020,Jaipur,Furniture,Shelf,17,4464,75888,250,7,Pending,Unknown,Normal,On Time
101969,5/20/2024,P0223,W01,S012,Delhi,Electronics,Monitor,10,4924,49240,113,6,Delivered,Unknown,Normal,On Time
101970,05/03/2025,P0084,W02,S006,Chennai,Furniture,Shelf,6,2131,12786,198,3,Pending,Unknown,Normal,On Time
101971,7/21/2024,P0668,W05,S018,Mumbai,Electronics,Mouse,11,2273,25003,131,4,Shipped,Unknown,Normal,On Time
101972,10/26/2024,P0705,W01,S001,Ahmedabad,Furniture,Table,13,2677,34801,76,9,Pending,Unknown,Normal,On Time
101973,10/10/2024,P0188,W04,S012,Ahmedabad,Electronics,Mouse,2,3234,6468,487,2,Pending,Unknown,Normal,On Time
101974,07/08/2024,P0225,W05,S004,Hyderabad,Furniture,Chair,14,4556,63784,353,4,Shipped,Unknown,Normal,On Time
101975,02/10/2024,P0281,W02,S008,Kolkata,Office Supplies,Pen,17,3323,56491,381,4,Shipped,Unknown,Normal,On Time
101976,4/23/2025,P0738,W01,S012,Hyderabad,Furniture,Table,8,3208,25664,346,4,Pending,Unknown,Normal,On Time
101977,12/22/2025,P0425,W02,S003,Pune,Electronics,Monitor,1,3271,3271,53,9,Shipped,Unknown,Normal,On Time
101978,12/06/2024,P0345,W01,S007,Bengaluru,Electronics,Headphones,1,4941,4941,233,2,Cancelled,Unknown,Normal,On Time
101979,11/12/2024,P0351,W01,S008,Delhi,Electronics,Laptop,11,3075,33825,200,2,Cancelled,Unknown,Normal,On Time
101980,03/05/2025,P0719,W04,S017,Bengaluru,Furniture,Desk,13,280,3640,486,6,Pending,Unknown,Normal,On Time
101981,11/23/2024,P0143,W01,S003,Chennai,Furniture,Chair,7,1613,11291,160,9,Pending,Unknown,Normal,On Time
101982,1/17/2024,P0548,W05,S013,Hyderabad,Electronics,Monitor,11,3666,40326,175,8,Cancelled,Unknown,Normal,On Time
101983,7/14/2025,P0382,W01,S002,Mumbai,Electronics,Mouse,2,2938,5876,450,10,Delivered,Unknown,Normal,On Time
101984,4/26/2025,P0546,W04,S007,Kolkata,Electronics,Mouse,3,2694,8082,88,5,Pending,Unknown,Normal,On Time
101985,7/28/2024,P0315,W03,S005,Chennai,Electronics,Laptop,10,4901,49010,294,1,Cancelled,Unknown,Normal,On Time
101986,01/10/2025,P0342,W04,S019,Delhi,Electronics,Laptop,14,568,7952,462,1,Delivered,Unknown,Normal,On Time
101987,3/19/2024,P0728,W05,S020,Delhi,Furniture,Desk,2,1402,2804,400,3,Shipped,Unknown,Normal,On Time
101988,3/19/2024,P0132,W02,S020,Hyderabad,Office Supplies,Stapler,18,4736,85248,484,8,Cancelled,Unknown,Normal,On Time
101989,11/22/2024,P0350,W05,S014,Chennai,Office Supplies,Notebook,18,2028,36504,364,8,Shipped,Unknown,Normal,On Time
101990,4/19/2024,P0357,W04,S011,Mumbai,Office Supplies,Notebook,15,2029,30435,193,2,Shipped,Unknown,Normal,On Time
101991,8/29/2024,P0598,W02,S015,Chennai,Office Supplies,Printer Paper,20,4859,97180,104,9,Pending,Unknown,Normal,On Time
101992,3/17/2024,P0787,W03,S007,Mumbai,Electronics,Headphones,11,3563,39193,166,9,Delivered,Unknown,Normal,On Time
101993,06/12/2025,P0726,W05,S014,Mumbai,Furniture,Shelf,9,3037,27333,233,6,Cancelled,Unknown,Normal,On Time
101994,02/09/2024,P0467,W02,S001,Delhi,Furniture,Table,17,4607,78319,460,10,Pending,Unknown,Normal,On Time
101995,10/13/2024,P0098,W01,S010,Vizag,Furniture,Chair,20,757,15140,113,3,Cancelled,Unknown,Normal,On Time
101996,03/01/2024,P0713,W03,S019,Chennai,Office Supplies,Marker,14,4474,62636,264,5,Pending,Unknown,Normal,On Time
101997,8/17/2024,P0773,W01,S015,Mumbai,Office Supplies,Marker,16,328,5248,110,9,Pending,Unknown,Normal,On Time
101998,2/28/2024,P0268,W02,S017,Mumbai,Electronics,Mouse,10,3666,36660,445,9,Cancelled,Unknown,Normal,On Time
101999,4/17/2024,P0697,W02,S002,Mumbai,Electronics,Monitor,15,4297,64455,352,10,Pending,Unknown,Normal,On Time
102000,4/19/2025,P0377,W05,S003,Delhi,Electronics,Headphones,14,2562,35868,175,3,Shipped,Unknown,Normal,On Time
102001,12/06/2025,P0339,W02,S013,Ahmedabad,Furniture,Chair,1,2182,2182,438,8,Shipped,Unknown,Normal,On Time
102002,01/12/2024,P0501,W01,S008,Mumbai,Electronics,Keyboard,3,1468,4404,155,2,Delivered,Unknown,Normal,On Time
102003,01/09/2025,P0205,W05,S009,Ahmedabad,Office Supplies,Marker,19,470,8930,234,3,Shipped,Unknown,Normal,On Time
102004,6/30/2025,P0282,W03,S011,Bengaluru,Office Supplies,Pen,11,1182,13002,113,7,Cancelled,Unknown,Normal,On Time
102005,11/14/2024,P0033,W02,S007,Jaipur,Electronics,Monitor,11,1463,16093,255,9,Delivered,Unknown,Normal,On Time
102006,1/29/2024,P0508,W03,S002,Bengaluru,Electronics,Mouse,12,2084,25008,472,6,Cancelled,Unknown,Normal,On Time
102007,10/19/2024,P0798,W03,S019,Ahmedabad,Furniture,Shelf,3,3895,11685,463,4,Cancelled,Unknown,Normal,On Time
102008,7/13/2025,P0445,W02,S015,Vizag,Furniture,Cabinet,19,2707,51433,268,5,Shipped,Unknown,Normal,On Time
102009,9/17/2024,P0025,W04,S006,Delhi,Furniture,Cabinet,7,2066,14462,452,9,Shipped,Unknown,Normal,On Time
102010,5/26/2024,P0407,W02,S012,Chennai,Furniture,Cabinet,12,3764,45168,72,2,Pending,Unknown,Normal,On Time
102011,8/21/2025,P0305,W02,S020,Hyderabad,Office Supplies,Notebook,16,1218,19488,401,7,Delivered,Unknown,Normal,On Time
102012,2/28/2025,P0744,W03,S011,Ahmedabad,Office Supplies,Stapler,9,1466,13194,285,9,Pending,Unknown,Normal,On Time
102013,11/05/2025,P0148,W04,S004,Ahmedabad,Furniture,Shelf,12,3100,37200,481,8,Pending,Unknown,Normal,On Time
102014,10/04/2024,P0728,W01,S009,Delhi,Office Supplies,Pen,5,2492,12460,62,3,Pending,Unknown,Normal,On Time
102015,12/25/2025,P0135,W05,S020,Mumbai,Electronics,Keyboard,13,3203,41639,100,2,Delivered,Unknown,Normal,On Time
102016,07/05/2024,P0212,W05,S007,Kolkata,Electronics,Laptop,16,2591,41456,397,6,Pending,Unknown,Normal,On Time
102017,12/18/2024,P0123,W01,S001,Jaipur,Furniture,Cabinet,7,2077,14539,469,8,Pending,Unknown,Normal,On Time
102018,12/17/2024,P0222,W04,S003,Jaipur,Electronics,Monitor,1,1552,1552,84,5,Shipped,Unknown,Normal,On Time
102019,9/29/2025,P0215,W02,S015,Jaipur,Furniture,Cabinet,16,415,6640,232,45,Shipped,Unknown,Normal,Delayed
102020,1/17/2025,P0622,W01,S017,Bengaluru,Furniture,Desk,4,4102,16408,148,5,Delivered,Unknown,Normal,On Time
102021,8/21/2025,P0771,W03,S012,Bengaluru,Electronics,Monitor,18,202,3636,361,1,Shipped,Unknown,Normal,On Time
102022,06/12/2025,P0739,W04,S012,Jaipur,Electronics,Mouse,20,2848,56960,341,7,Delivered,Unknown,Normal,On Time
102023,1/13/2024,P0174,W03,S004,Chennai,Electronics,Monitor,12,442,5304,151,3,Delivered,Unknown,Normal,On Time
102024,04/09/2024,P0311,W03,S002,Mumbai,Electronics,Laptop,2,4674,9348,266,8,Cancelled,Unknown,Normal,On Time
102025,10/21/2024,P0786,W02,S002,Pune,Furniture,Shelf,15,2232,33480,250,7,Pending,Unknown,Normal,On Time
102026,7/25/2024,P0588,W03,S004,Hyderabad,Furniture,Desk,18,2853,51354,73,5,Shipped,Unknown,Normal,On Time
102027,3/29/2024,P0056,W04,S014,Ahmedabad,Furniture,Table,15,474,7110,276,9,Cancelled,Unknown,Normal,On Time
102028,10/12/2024,P0589,W02,S004,Ahmedabad,Furniture,Desk,14,950,13300,308,8,Cancelled,Unknown,Normal,On Time
102029,7/24/2024,P0399,W03,S003,Chennai,Furniture,Cabinet,12,4472,53664,125,5,Cancelled,Unknown,Normal,On Time
102030,12/16/2024,P0795,W04,S004,Bengaluru,Office Supplies,Marker,12,4950,59400,141,7,Pending,Unknown,Normal,On Time
102031,8/24/2025,P0118,W03,S008,Vizag,Electronics,Keyboard,13,1712,22256,87,3,Cancelled,Unknown,Normal,On Time
102032,2/17/2024,P0715,W02,S001,Vizag,Electronics,Keyboard,6,3381,20286,244,45,Cancelled,Unknown,Normal,Delayed
102033,09/08/2025,P0455,W04,S001,Vizag,Electronics,Keyboard,3,2214,6642,470,7,Cancelled,Unknown,Normal,On Time
102034,10/11/2024,P0751,W05,S003,Ahmedabad,Office Supplies,Marker,2,403,806,305,5,Pending,Unknown,Normal,On Time
102035,01/01/2025,P0490,W04,S010,Ahmedabad,Office Supplies,Marker,10,2524,25240,150,7,Shipped,Unknown,Normal,On Time
102036,8/27/2024,P0643,W01,S009,Chennai,Electronics,Keyboard,9,4309,38781,273,7,Shipped,Unknown,Normal,On Time
102037,6/20/2025,P0164,W01,S011,Hyderabad,Electronics,Headphones,17,1618,27506,264,4,Pending,Unknown,Normal,On Time
102038,04/09/2025,P0495,W01,S012,Chennai,Office Supplies,Notebook,1,1206,1206,158,3,Cancelled,Unknown,Normal,On Time
102039,11/13/2024,P0380,W04,S013,Delhi,Office Supplies,Printer Paper,4,4006,16024,382,7,Pending,Unknown,Normal,On Time
102040,12/16/2024,P0657,W02,S019,Pune,Furniture,Table,13,4081,53053,418,7,Shipped,Unknown,Normal,On Time
102041,5/27/2024,P0480,W03,S010,Jaipur,Furniture,Cabinet,11,1715,18865,86,8,Shipped,Unknown,Normal,On Time
102042,10/22/2025,P0539,W04,S009,Vizag,Office Supplies,Printer Paper,5,3731,18655,89,9,Pending,Unknown,Normal,On Time
102043,04/01/2024,P0558,W02,S019,Delhi,Electronics,Laptop,13,1344,17472,206,7,Delivered,Unknown,Normal,On Time
102044,1/15/2025,P0137,W03,S012,Pune,Electronics,Mouse,1,1088,1088,107,9,Cancelled,Unknown,Normal,On Time
102045,04/08/2025,P0586,W05,S007,Vizag,Electronics,Headphones,13,812,10556,191,4,Cancelled,Unknown,Normal,On Time
102046,07/09/2025,P0730,W05,S012,Hyderabad,Office Supplies,Stapler,15,929,13935,386,4,Shipped,Unknown,Normal,On Time
102047,4/23/2024,P0794,W04,S005,Delhi,Office Supplies,Stapler,14,759,10626,287,9,Shipped,Unknown,Normal,On Time
102048,05/11/2025,P0605,W04,S007,Vizag,Furniture,Table,20,4054,81080,265,3,Cancelled,Unknown,Normal,On Time
102049,11/23/2025,P0131,W01,S007,Jaipur,Furniture,Table,19,598,11362,96,1,Delivered,Unknown,Normal,On Time
102050,10/04/2024,P0428,W02,S005,Kolkata,Office Supplies,Marker,6,1253,7518,113,6,Cancelled,Unknown,Normal,On Time
102051,11/20/2025,P0552,W01,S009,Bengaluru,Electronics,Laptop,13,3542,46046,161,4,Pending,Unknown,Normal,On Time
102052,10/31/2024,P0195,W03,S002,Mumbai,Electronics,Mouse,2,2771,5542,210,10,Cancelled,Unknown,Normal,On Time
102053,7/26/2024,P0089,W01,S020,Chennai,Furniture,Cabinet,12,1939,23268,427,4,Shipped,Unknown,Normal,On Time
102054,5/16/2025,P0447,W03,S011,Ahmedabad,Electronics,Monitor,16,4765,76240,139,4,Pending,Unknown,Normal,On Time
102055,07/03/2024,P0399,W04,S014,Delhi,Furniture,Table,13,1242,16146,277,6,Cancelled,Unknown,Normal,On Time
102056,04/10/2024,P0213,W03,S008,Delhi,Electronics,Keyboard,8,4927,39416,431,3,Delivered,Unknown,Normal,On Time
102057,08/01/2025,P0072,W02,S020,Ahmedabad,Office Supplies,Pen,19,1491,28329,291,10,Cancelled,Unknown,Normal,On Time
102058,3/30/2024,P0295,W02,S003,Pune,Office Supplies,Notebook,8,1116,8928,402,10,Pending,Unknown,Normal,On Time
102059,9/14/2024,P0195,W04,S009,Mumbai,Office Supplies,Notebook,14,1731,24234,140,1,Cancelled,Unknown,Normal,On Time
102060,06/02/2024,P0170,W04,S013,Mumbai,Electronics,Monitor,9,1922,17298,471,3,Cancelled,Unknown,Normal,On Time
102061,07/11/2024,P0554,W03,S007,Delhi,Office Supplies,Stapler,8,3983,31864,310,1,Cancelled,Unknown,Normal,On Time
102062,10/17/2024,P0413,W03,S018,Ahmedabad,Electronics,Laptop,2,691,1382,390,7,Shipped,Unknown,Normal,On Time
102063,11/17/2025,P0424,W05,S010,Chennai,Furniture,Chair,16,2731,43696,286,1,Pending,Unknown,Normal,On Time
102064,5/26/2025,P0406,W05,S013,Vizag,Electronics,Keyboard,10,1844,18440,220,2,Delivered,Unknown,Normal,On Time
102065,10/05/2024,P0529,W03,S005,Bengaluru,Furniture,Shelf,12,3545,42540,217,7,Shipped,Unknown,Normal,On Time
102066,05/11/2025,P0407,W04,S002,Hyderabad,Electronics,Laptop,19,1247,23693,216,2,Cancelled,Unknown,Normal,On Time
102067,5/26/2024,P0125,W01,S020,Ahmedabad,Furniture,Chair,10,3719,37190,207,4,Delivered,Unknown,Normal,On Time
102068,3/18/2025,P0694,W05,S011,Bengaluru,Electronics,Keyboard,5,1758,8790,360,3,Cancelled,Unknown,Normal,On Time
102069,3/24/2025,P0518,W02,S010,Jaipur,Electronics,Headphones,2,4032,8064,325,4,Shipped,Unknown,Normal,On Time
102070,2/22/2025,P0518,W02,S012,Jaipur,Furniture,Table,14,3290,46060,361,5,Delivered,Unknown,Normal,On Time
102071,5/29/2024,P0216,W02,S011,Kolkata,Office Supplies,Notebook,17,4945,84065,142,6,Shipped,Unknown,Normal,On Time
102072,11/19/2025,P0697,W02,S009,Chennai,Furniture,Desk,16,2691,43056,417,7,Delivered,Unknown,Normal,On Time
102073,02/09/2025,P0173,W05,S018,Mumbai,Office Supplies,Printer Paper,14,1063,14882,73,6,Shipped,Unknown,Normal,On Time
102074,3/13/2025,P0637,W03,S014,Jaipur,Furniture,Shelf,17,1587,26979,189,5,Pending,Unknown,Normal,On Time
102075,10/01/2024,P0481,W04,S019,Delhi,Electronics,Mouse,10,4799,47990,326,4,Pending,Unknown,Normal,On Time
102076,5/28/2025,P0783,W03,S006,Mumbai,Electronics,Mouse,7,4245,29715,358,4,Pending,Unknown,Normal,On Time
102077,01/05/2024,P0608,W05,S006,Hyderabad,Electronics,Laptop,5,1014,5070,236,3,Shipped,Unknown,Normal,On Time
102078,09/07/2024,P0101,W04,S016,Bengaluru,Electronics,Mouse,16,2202,35232,112,9,Delivered,Unknown,Normal,On Time
102079,10/28/2024,P0317,W05,S008,Hyderabad,Office Supplies,Printer Paper,13,312,4056,53,1,Shipped,Unknown,Normal,On Time
102080,10/03/2025,P0060,W05,S015,Jaipur,Furniture,Desk,17,4140,70380,108,6,Shipped,Unknown,Normal,On Time
102081,10/04/2025,P0731,W05,S004,Vizag,Electronics,Mouse,16,1726,27616,66,5,Delivered,Unknown,Normal,On Time
102082,07/10/2024,P0729,W04,S013,Bengaluru,Electronics,Mouse,6,303,1818,62,6,Delivered,Unknown,Normal,On Time
102083,08/08/2024,P0172,W04,S016,Bengaluru,Electronics,Keyboard,5,551,2755,133,2,Cancelled,Unknown,Normal,On Time
102084,09/04/2025,P0008,W02,S011,Vizag,Office Supplies,Notebook,4,883,3532,255,8,Shipped,Unknown,Normal,On Time
102085,12/03/2025,P0347,W02,S001,Jaipur,Electronics,Keyboard,7,2301,16107,436,3,Pending,Unknown,Normal,On Time
102086,9/22/2024,P0514,W03,S006,Pune,Furniture,Chair,12,835,10020,361,9,Cancelled,Unknown,Normal,On Time
102087,1/25/2024,P0667,W04,S013,Mumbai,Office Supplies,Printer Paper,14,3858,54012,81,4,Shipped,Unknown,Normal,On Time
